"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101003",28.3186179731751,-0.127034385650261,0.417693133968618,-0.30413328666256,0.761026348136794,0.882137528963155
"ENSG00000101004",443.767202480798,-0.588701294629674,0.129918480474809,-4.53131296239124,5.86182225316573e-06,6.30887173239549e-05
"ENSG00000101017",102.851489631651,0.747618803612286,0.206981107363919,3.61201470575672,0.000303827331913875,0.00216594433008706
"ENSG00000101019",710.232820799622,-0.0164957504231506,0.104399045900402,-0.158006716257615,0.874451506392834,0.939769827554918
"ENSG00000101040",542.388300975198,-0.237507486883885,0.109671109256892,-2.16563403519109,0.0303391634189748,0.101890154089094
"ENSG00000101049",8.85917822727211,-1.00706141081669,0.64551164199748,-1.56009798320666,0.118736728097867,0.281829911257466
"ENSG00000101052",790.874068567764,-0.0805565315215813,0.0973450792565413,-0.827535733052148,0.407933477408557,0.627846053145917
"ENSG00000101079",853.138421928515,-0.526834083347254,0.104073043493284,-5.06215697805792,4.14539471284382e-07,5.5272981844421e-06
"ENSG00000101084",22.733003508256,0.387605119442993,0.448745097014613,0.863753436018869,0.387723352216497,0.608764500008737
"ENSG00000101098",48.0830315133385,-0.933529856014198,0.334545342726001,-2.79044343707626,0.00526358963340399,0.0250586728502503
"ENSG00000101104",363.769819036487,-0.161427955413413,0.148149066359316,-1.08963194558304,0.275875305121099,0.496558773713829
"ENSG00000101109",838.714486755727,-0.22944834325413,0.104207409349332,-2.20184288897304,0.0276764083274661,0.094685152051665
"ENSG00000101115",8.39749019391644,-1.04027965020271,0.752604412794339,-1.38223963681035,0.166898133444952,0.358888787767979
"ENSG00000101126",1631.18188712469,-0.241564063700235,0.0903237240456237,-2.67442542092505,0.0074857424032112,0.0334680444298742
"ENSG00000101132",382.404957476188,-0.0198870536166128,0.153041022942431,-0.129945901002593,0.896609228390678,0.951536433966728
"ENSG00000101134",331.4415662004,-0.913110238574972,0.169724379726956,-5.37995920234876,7.45027208105823e-08,1.12907640424529e-06
"ENSG00000101138",545.688841151779,-0.102808040016311,0.142730484365109,-0.720294900375485,0.471343443931475,0.68157321560397
"ENSG00000101146",455.527569393898,-0.106894135217255,0.119262317502099,-0.896294298619288,0.370095603331311,0.590303376538822
"ENSG00000101150",3813.24109076616,0.300520228320163,0.0911988228865344,3.29522047333941,0.000983444890574675,0.00602260199408757
"ENSG00000101152",1920.4763811993,0.165582160009148,0.0925036579456423,1.7900066190512,0.0734528473236412,0.197989841510987
"ENSG00000101158",835.864344899515,0.00244969373830187,0.0956637226746562,0.0256073427816839,0.979570529298953,0.989620534596538
"ENSG00000101160",2226.33681663749,0.135906566804357,0.0863715044357514,1.57351163085798,0.115600397325781,0.276401699181481
"ENSG00000101161",1929.55314244009,0.0728353548085593,0.0870375292065258,0.836827004081573,0.402689816051013,0.622141145706816
"ENSG00000101166",636.615376048678,0.122516723213002,0.113054960439037,1.08369170832683,0.278501513237133,0.499191177630788
"ENSG00000101181",406.906794369123,0.0240360093709823,0.114329147292228,0.210235184467402,0.833484119913305,0.920914874787532
"ENSG00000101182",1620.15635020548,0.27549426343797,0.0941986719690991,2.92460878353299,0.0034488950983614,0.0175630141308394
"ENSG00000101189",380.999631135861,0.220661440986443,0.114849204611777,1.92131449000751,0.0546920714656573,0.159492113520304
"ENSG00000101190",417.829119388647,0.13229180095299,0.116348698423907,1.13702862812437,0.255526318128842,0.47239776937354
"ENSG00000101191",1505.17402323277,0.00913341684870434,0.0926567344167421,0.0985726175889707,0.921477612109438,0.96278282866836
"ENSG00000101193",436.002919784366,0.0236915522679032,0.115677247019969,0.204807365996646,0.837722631772907,0.922785800500285
"ENSG00000101194",68.9908961454636,-0.131246339967921,0.232407119308852,-0.564725987561096,0.572260155259984,0.761911715739646
"ENSG00000101199",1589.67852191462,-0.022471578721338,0.0929854829795757,-0.241667602310286,0.80903773514442,0.907583496853913
"ENSG00000101210",21.2681505314053,-0.203100356679116,0.421953480247181,-0.481333526530318,0.630279472605984,0.802525558337341
"ENSG00000101216",329.119409822195,-0.0320247397129598,0.122105113637219,-0.262271896393357,0.793111827275138,0.899199609609112
"ENSG00000101220",512.676060660091,0.165021498922613,0.129513954345496,1.27415999114965,0.202606721103266,0.406045301706291
"ENSG00000101224",2555.5696703287,-0.586956239633066,0.170839411781109,-3.43571915586501,0.00059098325765207,0.0038935919587113
"ENSG00000101230",50.5694308985211,0.798728562296068,0.293251571111306,2.72369746995457,0.00645556104791835,0.0296530559510802
"ENSG00000101236",2658.94306235026,0.448667803883212,0.126696512400232,3.54127982991258,0.000398191027349994,0.00274320393935263
"ENSG00000101246",393.241907279535,-0.277046581389394,0.116545667607901,-2.37715040872623,0.0174469722976746,0.0658966664206209
"ENSG00000101247",108.581487033133,0.0440215257790812,0.192381968673345,0.228823553905032,0.819006059068877,0.913681322172633
"ENSG00000101255",284.782783270689,-1.11353100270475,0.154969113364142,-7.18550283041371,6.6960287835238e-13,1.98087867542533e-11
"ENSG00000101265",1649.77044463776,-1.05199409777117,0.134421213038824,-7.82610180334658,5.0322989007305e-15,1.8980916490119e-13
"ENSG00000101266",1803.75572106073,-0.0662075631466764,0.0820872113274608,-0.80655149658529,0.419924927758511,0.638193599000023
"ENSG00000101278",28.7756979355432,0.787765553211324,0.357762016269664,2.20192618944082,0.0276705226900248,0.0946845349615776
"ENSG00000101290",2092.98229436543,0.739183369295162,0.112275256384504,6.58367117652099,4.58971605802227e-11,1.06383977233153e-09
"ENSG00000101294",2517.74602709072,0.0583965704989688,0.085170982445961,0.685639273164661,0.492940609565155,0.699636253704647
"ENSG00000101298",263.58968276533,-0.243053743070501,0.14462906301207,-1.68053182402362,0.0928538878479532,0.234480085624564
"ENSG00000101307",158.679288449319,0.060662871532739,0.199957176726105,0.303379316141441,0.761600806690314,0.882439454848879
"ENSG00000101310",495.851649986534,-0.0490282248639488,0.111313597220021,-0.44045135624393,0.659610236110496,0.820944582392534
"ENSG00000101311",52.0937631861145,-0.428986324294197,0.285079842546769,-1.5047936061064,0.132377148123137,0.304832961045036
"ENSG00000101333",620.795814918312,0.642989707642184,0.152508612161744,4.21608785581405,2.4857695063627e-05,0.000234263661144777
"ENSG00000101335",6373.38494696356,0.42974688325346,0.109109413292595,3.93867834392092,8.19316818785179e-05,0.000675814210962168
"ENSG00000101337",1968.55386359673,-0.057546926782349,0.083727990448068,-0.687308108965571,0.491888589928824,0.699099343877603
"ENSG00000101342",42.9551623768849,4.08633437831416,0.472773186196426,8.64332939689263,5.45982215486331e-18,2.72105731177512e-16
"ENSG00000101343",705.26497182678,0.18470901325359,0.105166943398919,1.75634098780405,0.0790302025893653,0.208221184659963
"ENSG00000101346",2138.96018074613,-0.0248606965266908,0.0905582011340803,-0.274527278759459,0.783679443150353,0.894428233520717
"ENSG00000101347",12718.3059992293,3.76436377746785,0.156358068779961,24.0752767467687,4.53906928832615e-128,1.88325984772652e-124
"ENSG00000101350",2313.69725975878,0.142143921805558,0.0847150195656227,1.67790697015007,0.0933652616247475,0.235127447939956
"ENSG00000101353",55.1125196815963,-0.438776543746499,0.277272650583239,-1.58247321841349,0.113541581488675,0.272499795572821
"ENSG00000101361",1037.05469692231,0.225714290194085,0.112045590110461,2.01448615667572,0.0439585168403432,0.135249452258498
"ENSG00000101363",1026.67261443118,0.18053728776153,0.0909493200396037,1.98503174826283,0.0471409393627935,0.142738739220018
"ENSG00000101365",771.58260757924,0.0886656042485325,0.100207418669898,0.884820759035951,0.376253311358405,0.597235989583699
"ENSG00000101367",1789.16918889844,0.260908815834433,0.0918047645788232,2.8419964588049,0.00448319895502179,0.0218832852522181
"ENSG00000101384",1107.09146024029,-0.528954020659156,0.10941815037029,-4.83424385140019,1.33652674234892e-06,1.62856077944367e-05
"ENSG00000101391",253.018182855089,0.168922707848854,0.141872560675389,1.1906651084938,0.233785080584413,0.445657844863189
"ENSG00000101400",420.754390211829,0.239347262945421,0.140914528888865,1.69852792918314,0.089408165976601,0.228490594787137
"ENSG00000101407",359.115713759175,-0.158226948292023,0.124664502161794,-1.26922215665427,0.204361840794091,0.408084359261067
"ENSG00000101412",38.7898201911203,0.148922767307041,0.329994355938725,0.451288831541997,0.651781393228946,0.816185244403356
"ENSG00000101413",589.452800170479,0.0152559156397027,0.101505518388031,0.150296416214369,0.880530760322028,0.943340552469459
"ENSG00000101417",116.760809058752,-0.426533927376128,0.186731462409411,-2.28421028718207,0.0223591752800925,0.0804232494469905
"ENSG00000101421",2236.59925988617,0.0899939974883432,0.0873141951959957,1.03069148477326,0.30268551918301,0.525127417558147
"ENSG00000101439",3943.45785918374,0.361429801470771,0.0794420483287371,4.54960325261438,5.37471563584985e-06,5.83761653747147e-05
"ENSG00000101442",84.1500548602105,-0.0530666879505673,0.204986432498886,-0.258879025814821,0.79572858163586,0.900382596361133
"ENSG00000101444",1111.80688419369,0.0813020472038318,0.0883289556234124,0.920446150755597,0.357339660916905,0.578734977089768
"ENSG00000101447",161.575052339946,1.22029215295519,0.267827291378229,4.55626514637703,5.20711992960433e-06,5.67415379853666e-05
"ENSG00000101452",330.259911185556,0.255761427539746,0.128789420229255,1.98588849211738,0.0470457068141717,0.142580451111759
"ENSG00000101457",335.924963883141,-0.29767996259394,0.120482736622529,-2.47072710114949,0.0134838672853339,0.053728274061801
"ENSG00000101460",472.105519290341,0.585024649204332,0.109455804729352,5.34484809326382,9.04929128473493e-08,1.35911346752453e-06
"ENSG00000101464",244.905782070463,-0.124162299785708,0.144382806497175,-0.859952114784095,0.389815439125671,0.610394265343095
"ENSG00000101470",21.7698348135797,-0.765000034166384,0.411076670409469,-1.86096679581543,0.0627488658607233,0.176135743881821
"ENSG00000101473",299.578261038022,-0.182642683497538,0.136261732157989,-1.34038134261917,0.180121398261887,0.376675242635368
"ENSG00000101474",2554.37965865111,0.260723446203535,0.0793594823691176,3.28534711190347,0.00101856804156571,0.0062193359888979
"ENSG00000101493",981.738013514038,-0.114771969750278,0.111232833079391,-1.03181737417729,0.302157678561361,0.524923579308944
"ENSG00000101544",484.863253655095,0.0598565986804036,0.106941805082908,0.559711879129017,0.57567597836993,0.76381960249031
"ENSG00000101546",124.048622705936,-0.120301739898197,0.207445696550839,-0.57991918800164,0.561969115444372,0.754932769946155
"ENSG00000101557",1306.7746461004,0.230849962564084,0.0902096252474076,2.55903914832767,0.0104961920600799,0.0439774812999458
"ENSG00000101558",2565.63301093386,0.494925468964797,0.104609150781814,4.73118714056931,2.23210625470555e-06,2.6068990431452e-05
"ENSG00000101574",179.358698947505,0.0466622735638504,0.15148553220987,0.308031221748649,0.758058575112069,0.880100427917835
"ENSG00000101577",1144.43207147629,-0.141031777623178,0.101920319776314,-1.38374543891446,0.166436414875498,0.358212779311861
"ENSG00000101596",1753.16509222155,0.0201195872665369,0.0827457699879447,0.243149435547801,0.807889636052171,0.907105330686413
"ENSG00000101605",101.142874888106,0.534231999361257,0.201605985876202,2.64988163441391,0.00805199752722182,0.0355118126393232
"ENSG00000101608",3577.35946422682,0.834208039988703,0.11219029284227,7.43565257612375,1.04052986863745e-13,3.42631621029903e-12
"ENSG00000101624",75.6452301208488,0.25097688440454,0.233055362033574,1.07689813362193,0.281525777005718,0.502225281649671
"ENSG00000101639",685.203149799153,-0.0336172346002931,0.102564450321221,-0.32776692601586,0.743087896295135,0.873048383294759
"ENSG00000101654",1133.71895369038,-0.109427270176075,0.101215188733799,-1.08113487259184,0.27963712315749,0.500332227691905
"ENSG00000101665",253.781928734619,0.300298559983019,0.132979508703587,2.2582318351949,0.0239312094745286,0.0849609922726792
"ENSG00000101680",143.25038325681,-0.105068744076726,0.172578831599949,-0.608815942851456,0.542646444930079,0.739207124686825
"ENSG00000101745",1374.24543956989,0.13949369840757,0.0937393886016805,1.48810121858496,0.136724202170676,0.311900324292033
"ENSG00000101751",614.39901060714,0.0652146511903401,0.105657391050979,0.617227536489845,0.537084655314525,0.73476620511357
"ENSG00000101752",1610.5253280131,0.111057064774085,0.0990652548594836,1.12104960444114,0.262266748318665,0.480152118598629
"ENSG00000101773",447.632796483853,0.286279621039486,0.122016038768531,2.34624582086761,0.0189635957554597,0.0706759117802848
"ENSG00000101782",1430.62030825992,0.530410964809711,0.107503851852492,4.93387869987669,8.06125144245211e-07,1.01737284364209e-05
"ENSG00000101811",196.637771250339,-0.015650691035805,0.181959003620586,-0.0860121825487636,0.931456732843941,0.967782141776656
"ENSG00000101825",4778.38420534314,-1.32639927592298,0.104164841698578,-12.7336561386153,3.84407967054488e-37,6.57694290849102e-35
"ENSG00000101843",616.009044304755,-0.398715974167355,0.109292199348367,-3.64816497924481,0.000264120023406429,0.00192083081001451
"ENSG00000101844",200.541220674769,-0.194968287584426,0.154092598458126,-1.265267050691,0.205775613759447,0.410068694278552
"ENSG00000101846",2275.77938203633,0.271346166899065,0.110354626329942,2.45885628834251,0.0139380399106586,0.0549835299161612
"ENSG00000101849",700.1121074379,-0.0391481050810979,0.109817201251186,-0.356484272364162,0.721477928340664,0.859496640495418
"ENSG00000101856",3547.61803430343,-0.192630151326151,0.0832559779676348,-2.31370955009422,0.0206836596877925,0.0754430804788141
"ENSG00000101868",230.037006357109,-0.129260963269097,0.157106800477486,-0.822758549446884,0.410645312633513,0.630499547457283
"ENSG00000101871",2694.92391799208,-0.465677468001587,0.105273172042764,-4.42351511753078,9.7107833471928e-06,9.94202100123453e-05
"ENSG00000101882",273.58754658241,-0.036587813281893,0.133678447578623,-0.273700165917724,0.784315050239072,0.894665789660296
"ENSG00000101888",221.872957932453,-0.054406379334936,0.141720451397067,-0.383899280580912,0.701053099594728,0.847157542247925
"ENSG00000101898",7.69038282360161,-0.511847332280157,0.695779010430613,-0.735646411586027,0.461945909945044,0.673500335715361
"ENSG00000101901",437.600095584278,0.0147780597446164,0.123798514499226,0.119371866491248,0.904980749185838,0.954899519446551
"ENSG00000101911",495.944403273418,0.251435529127947,0.122710258699863,2.04901800217807,0.0404603546274522,0.127077979825359
"ENSG00000101928",1023.3747318814,0.3473678208077,0.0930126487464454,3.73462991850316,0.000187991426054179,0.00141556520272012
"ENSG00000101935",273.259693349956,0.0688039282496846,0.146993176491403,0.468075661006677,0.639730483881014,0.808295935324653
"ENSG00000101938",196.369627727038,1.041978367252,0.205845072535253,5.06195438355003,4.14980328863271e-07,5.5272981844421e-06
"ENSG00000101940",1039.11986951634,0.0748739694422157,0.0984629890120568,0.760427549411966,0.446999060957206,0.661294028850579
"ENSG00000101945",41.5871626870793,0.129548728525741,0.280481034807292,0.461880528267264,0.644166998273584,0.811307240141793
"ENSG00000101955",4351.57354402508,0.917098549296258,0.109675657987037,8.3619151790697,6.17082056213263e-17,2.79048877518128e-15
"ENSG00000101966",943.80648954813,0.195784966218321,0.0991747083627553,1.97414209177395,0.0483655883656707,0.145730254154678
"ENSG00000101972",2113.65210034158,0.0199681387074021,0.102980951034097,0.193901284721975,0.8462531777285,0.926405763229247
"ENSG00000101974",1378.44187380551,0.359990353880313,0.0919712315619196,3.91416258939569,9.07184945263975e-05,0.000739471579155252
"ENSG00000101986",459.083922113698,0.12322438408784,0.125860543402886,0.979054918691966,0.327552844761038,0.54990961196302
"ENSG00000101997",231.457831337731,0.0298932134533389,0.13542043451013,0.22074374197273,0.825291970302707,0.916897657078511
"ENSG00000102003",19.0633107870663,0.194397293527219,0.449908729108534,0.432081622226813,0.665682091143299,0.824427933558508
"ENSG00000102007",654.218482019287,0.469402647268717,0.123656848226765,3.79601011994028,0.000147043498297947,0.00113715465878505
"ENSG00000102024",7214.46272559211,0.189998224731721,0.112898064683789,1.68291834996356,0.092390898775159,0.233702081401088
"ENSG00000102030",216.567662065306,0.299017773876772,0.144916589183281,2.06337849629205,0.0390766813812271,0.123715491072653
"ENSG00000102032",20.9980164047082,0.378070425978828,0.406706982942602,0.929589217385492,0.352583812371595,0.573899661643683
"ENSG00000102034",522.134694459696,-0.176675821740585,0.106795440774525,-1.65433861651077,0.0980587309292404,0.24424677557146
"ENSG00000102038",2913.69368877537,-0.100324583212762,0.07893042813268,-1.27105079227644,0.203710579583404,0.407273916246978
"ENSG00000102043",6.87617683470736,-0.587732405365519,0.725099221109947,-0.810554456900184,0.417621579971499,0.636032645793061
"ENSG00000102053",78.0233984806315,-0.255755025044874,0.213110797199842,-1.20010355366951,0.230099125585054,0.441364092208717
"ENSG00000102054",1931.76072053515,0.151686222991069,0.0857725362525411,1.76847076719823,0.076982235052473,0.204480981583041
"ENSG00000102057",174.111919931727,-0.243093730114908,0.197317024515231,-1.23199572217421,0.217950682106548,0.426270434492825
"ENSG00000102078",127.309210800531,0.18447569126704,0.173299888697784,1.06448822704523,0.287107584873553,0.508737719257045
"ENSG00000102081",685.29468006168,-0.0285132552356396,0.11018092091845,-0.25878577704704,0.795800532423858,0.900402620405396
"ENSG00000102096",52.3522092717802,0.326881149584936,0.274274267820848,1.19180392744116,0.233338135459117,0.44521495701075
"ENSG00000102098",49.3429153354412,-0.633292718651085,0.270879425080121,-2.33791369892257,0.0193917254862903,0.0718519928936089
"ENSG00000102100",349.149554625626,0.216487562984598,0.119651080855056,1.80932392283901,0.0704006945303205,0.191724635120643
"ENSG00000102103",398.832826857915,-0.12828590605382,0.119088692734303,-1.07722994608763,0.281377549970205,0.502083411451126
"ENSG00000102119",877.239090594581,0.214790781383676,0.102242414460765,2.10079918903031,0.0356585976794405,0.115358691440155
"ENSG00000102125",322.968826321753,0.298509464612684,0.129254201871798,2.30947590321871,0.0209171873342395,0.0761344544942005
"ENSG00000102144",7889.78305564138,0.296966583375548,0.351816522377602,0.844095045248659,0.398616296221189,0.618970958703061
"ENSG00000102158",2362.58347511204,-0.133558021350284,0.123715708525314,-1.07955588617072,0.280339994603255,0.501027300421796
"ENSG00000102172",1190.6785934653,-0.101818391737077,0.104767428410845,-0.971851588623486,0.331124386799538,0.5529623992076
"ENSG00000102174",223.289862203346,-0.560952489539376,0.162154244231812,-3.45937593059513,0.00054142865024335,0.00360575837858693
"ENSG00000102178",584.454091055602,0.173610660413658,0.103915501033813,1.67069069278863,0.0947827881803369,0.237903078136853
"ENSG00000102181",3166.65945132982,0.0115049376482622,0.085027670550787,0.135308159964118,0.892368233693629,0.948830562716844
"ENSG00000102189",2816.29611813441,-0.25186615387195,0.0927055285792697,-2.71684070768861,0.00659083200589343,0.0301658709238299
"ENSG00000102218",421.615406549128,0.512826841496073,0.122323649310874,4.19237689837696,2.76046880569556e-05,0.000256323249725578
"ENSG00000102221",228.814738305337,-0.90802539928381,0.155999660898308,-5.82068828903242,5.86057790841625e-09,1.06647095359733e-07
"ENSG00000102225",1598.92330122768,0.036379036612405,0.0852064150804967,0.426951850726695,0.669414398198966,0.826952146508491
"ENSG00000102226",1451.59690577338,-0.203807567070413,0.0845053087197,-2.41177235085233,0.0158751902637523,0.0609871892632483
"ENSG00000102241",1348.10937243044,-0.201118942494152,0.0965735958024996,-2.08254586383483,0.0372926381898699,0.119181325514939
"ENSG00000102265",15885.7711815678,-0.327679681234206,0.126043223335153,-2.59974056965281,0.00932942609363423,0.0399339186175306
"ENSG00000102287",163.56832608402,-0.833999592382186,0.210390492498102,-3.96405551638561,7.36871040913427e-05,0.00061576595140983
"ENSG00000102302",527.266404029696,-0.326132999525752,0.117307998082725,-2.78014291315213,0.00543349804325299,0.0257116031959928
"ENSG00000102309",237.351369633114,-0.12538798858803,0.135802657408151,-0.9233102722812,0.355845536205708,0.577453067260188
"ENSG00000102312",200.913910038814,0.0681400731926396,0.149020498175946,0.457253022414325,0.647489191460637,0.813171926178161
"ENSG00000102316",3096.15728974997,-0.391943724398994,0.0990027179492485,-3.95891883089427,7.52898170493435e-05,0.000626006915706866
"ENSG00000102317",3194.94648550706,0.337914048213637,0.0994438269530899,3.39803946174598,0.000678706293115536,0.00439306148227201
"ENSG00000102349",83.5694887031172,0.197321490407158,0.220371716751102,0.895402973286368,0.370571711819546,0.590722133258782
"ENSG00000102359",932.899288178371,0.0790772244308804,0.11642068895005,0.679236870560082,0.496987788992319,0.702675868641721
"ENSG00000102362",361.899937009252,0.424197834693859,0.155077298145612,2.73539608805636,0.00623052544537767,0.0288509487420446
"ENSG00000102384",43.8664644731951,-0.0361956404351817,0.277627037328309,-0.130375055626799,0.896269700855729,0.951443192337787
"ENSG00000102385",111.218184214316,-1.07945438378601,0.197261441567534,-5.47220163863829,4.44478681331954e-08,7.09285403402414e-07
"ENSG00000102387",11.1056136701221,-0.495689608442059,0.613853394282792,-0.807504875038132,0.419375666982824,0.637643317194685
"ENSG00000102390",349.28375117734,-0.273253857742839,0.127920910431836,-2.13611564223854,0.0326699890764449,0.107663053755496
"ENSG00000102393",288.452902721059,-0.14916150202495,0.128706737533814,-1.15892535917758,0.246486611090225,0.461911901270707
"ENSG00000102401",2676.24613673832,-0.301127009478766,0.0875953263224715,-3.43770634942558,0.000586663532381875,0.00386820341017465
"ENSG00000102409",300.973718824908,-0.252476741551743,0.125989344711148,-2.0039531289776,0.0450750815130504,0.137866213947833
"ENSG00000102445",85.2308878888778,-0.785258208796971,0.227623242344647,-3.44981558433301,0.000560969626154481,0.00371947739339184
"ENSG00000102452",101.737849892423,0.910689172724351,0.21115152947323,4.31296507771594,1.6107956954574e-05,0.000157622437274829
"ENSG00000102466",665.691606338167,1.21454955002322,0.113401810818518,10.7101424682444,9.12213225983084e-27,9.83057837559432e-25
"ENSG00000102468",11.2185356625449,-1.9350509540215,0.678040738774457,-2.85388597375293,0.00431880295731152,0.021223622480218
"ENSG00000102471",577.517234744455,0.153206519707594,0.11562797981554,1.32499521268124,0.18517273914599,0.383421931237287
"ENSG00000102524",64.1930541854695,-1.711412019197,0.252683456061011,-6.77294843863375,1.26183932962865e-11,3.14909556609279e-10
"ENSG00000102531",2298.29295226484,-0.169941436019372,0.0841318590886557,-2.01994152821813,0.0433894530049739,0.133848509311362
"ENSG00000102543",186.533872270323,0.144668232188386,0.164971398511253,0.876929173747157,0.380525109082103,0.601047836573405
"ENSG00000102547",559.897362807047,0.54720153553313,0.121515864015557,4.50312837723867,6.69604070502309e-06,7.11443607814105e-05
"ENSG00000102554",149.739445948997,2.4807446711545,0.237679376145384,10.437357718564,1.67405468892211e-25,1.6342712716089e-23
"ENSG00000102572",1475.8632174041,0.237434534163908,0.114320122251685,2.07692687417861,0.0378083089447516,0.120504454627828
"ENSG00000102575",34.6598822968458,-1.44362411834365,0.343101564510813,-4.20757078272709,2.58130562171699e-05,0.000242304005079272
"ENSG00000102580",2150.81580848636,0.398837930439616,0.107708198164198,3.7029486820641,0.000213108002451387,0.00158133178754368
"ENSG00000102595",882.504932211447,0.170111832015232,0.112104744787299,1.51743650403016,0.12915651336806,0.299620443185282
"ENSG00000102606",1429.55469149092,0.254334588594533,0.101990997258698,2.49369645782969,0.0126420603179368,0.0509612905116541
"ENSG00000102678",158.03789816349,-0.0559387612585592,0.27492674735629,-0.203467875703144,0.838769351971614,0.923214122464785
"ENSG00000102683",18.5264988290248,-0.134532443551876,0.476965996244938,-0.282058772765824,0.777898444803237,0.891513195908744
"ENSG00000102699",2994.14625255233,0.113197558134661,0.0791781741169768,1.42965608132645,0.152815751137279,0.336982488157625
"ENSG00000102710",756.8811579765,-0.26412410995092,0.107435042151803,-2.45845400775028,0.0139536648130499,0.0550320867959542
"ENSG00000102738",188.684271199509,-0.141858382003749,0.164905811216064,-0.860238829412034,0.389657404536282,0.610301461465093
"ENSG00000102743",71.5747418874549,-0.291391314550165,0.257746403348958,-1.13053493963078,0.258250884502088,0.475622350308732
"ENSG00000102753",1341.19305062207,0.262287330712515,0.104212572733198,2.51684920382893,0.011840949583168,0.0483425336487717
"ENSG00000102755",33.1813597897439,0.395507703565053,0.390468876012196,1.0129045561949,0.311105751920207,0.533469778989955
"ENSG00000102760",1137.54169461194,2.84619318926425,0.630347473145591,4.51527659032412,6.32341790422465e-06,6.74010555802905e-05
"ENSG00000102763",611.92046212472,-0.0885679485638234,0.110952284446213,-0.798252591245734,0.424723923735558,0.642561960622159
"ENSG00000102780",466.921366555577,0.794577378121086,0.11008922389767,7.21757634389051,5.29222861187726e-13,1.60273405187436e-11
"ENSG00000102781",616.91053855925,0.330015832823362,0.112382033174129,2.9365533217576,0.00331881758829864,0.0169997212022853
"ENSG00000102786",532.908206825206,0.0982528766488255,0.116168922953757,0.845775911066482,0.397677766109949,0.618427680506063
"ENSG00000102796",109.46673090152,-0.102885975078459,0.198475334349483,-0.51838166901532,0.604192001801193,0.784475861515616
"ENSG00000102802",1567.99628159269,0.715918452768072,0.306687722680265,2.33435641476411,0.0195770670015329,0.0723610253802761
"ENSG00000102804",5404.87359693056,1.19875990622726,0.0816005155530687,14.6905923094034,7.40635600785424e-49,2.2762200797472e-46
"ENSG00000102805",861.015268520095,-0.0545567531725185,0.104011021765809,-0.524528576359518,0.599910949418914,0.781423916219786
"ENSG00000102858",1213.56690832464,0.0117098529546317,0.103672365364764,0.112950571865813,0.910069742279526,0.957491826910496
"ENSG00000102870",578.903485830278,0.0550931860009105,0.118109497911515,0.466458557314206,0.640887305188428,0.809043830020431
"ENSG00000102871",304.523774813399,0.0263262031250764,0.129144225059843,0.203851183534358,0.838469793855447,0.923190121331188
"ENSG00000102878",143.976757222914,-0.57258337719795,0.196600934715347,-2.91241431800403,0.00358646578549227,0.0181687991990323
"ENSG00000102879",8.24404248181015,-1.38504393687559,0.661238093343784,-2.09462211995626,0.0362045972758249,0.11651182788241
"ENSG00000102882",2419.97082893505,-0.271779297170097,0.0913424697257649,-2.97538809697234,0.0029261808827936,0.0152905849908194
"ENSG00000102886",77.1191300058037,0.0353415102328668,0.232744189618406,0.151847014057841,0.879307600192437,0.942708083292733
"ENSG00000102890",14.3845073817585,-0.10101138048466,0.500400864979669,-0.201860923019715,0.840025452065025,0.923740480066617
"ENSG00000102893",1433.66291683361,-0.150763109812502,0.0974648329312889,-1.54684623446477,0.121900328402565,0.287284556968043
"ENSG00000102897",375.549034850272,0.160466694909793,0.13607291477586,1.17926991697146,0.238290713175402,0.45124060655625
"ENSG00000102898",1199.39827690333,0.0250681415281282,0.0944106481705685,0.265522396190295,0.790607059178508,0.898027564804301
"ENSG00000102900",611.360609398038,0.373862960318982,0.114876504859944,3.25447715157064,0.001136012978749,0.00684576192213089
"ENSG00000102901",507.594301328162,-0.0151454563095365,0.120963151608039,-0.125207190026041,0.900359525223648,0.953017837911325
"ENSG00000102904",48.7392206140924,-0.306564898507315,0.288471498543087,-1.0627216208728,0.287908212950283,0.509993030432585
"ENSG00000102908",1865.05288402626,-0.174532929913985,0.0963553948263654,-1.81134569816768,0.070087355975071,0.191153617052141
"ENSG00000102910",2001.78668337033,-0.046398303724916,0.0806734027066343,-0.575137556719179,0.565198269700577,0.756759216131568
"ENSG00000102921",821.783449711572,0.0194758291008919,0.102183267686865,0.190597047263887,0.848841303727465,0.927777283763238
"ENSG00000102931",805.264409743252,0.0292139139999853,0.0973464063462442,0.300102644735302,0.764098861924973,0.883971661617691
"ENSG00000102935",36.2183283659863,-1.15421104038425,0.327122640336022,-3.52837406545336,0.000418120845164514,0.00286859592656067
"ENSG00000102967",74.1308491317432,-0.109389414368875,0.229560175957351,-0.476517383351361,0.633705825996865,0.804698780344953
"ENSG00000102974",700.018704364895,-0.27612497472624,0.103391985378613,-2.67066130624239,0.0075701988709583,0.0337819361286432
"ENSG00000102977",219.967770062939,-0.0661439031153814,0.140262551275267,-0.471572080459118,0.637232258962881,0.806859431582205
"ENSG00000102978",862.053899086057,0.186447531530402,0.098421083498932,1.89438608987092,0.0581737814123171,0.166572131870051
"ENSG00000102981",27.3325662579076,-0.184182812951546,0.356324214102253,-0.516896707162012,0.605228266383429,0.785084282390135
